name,console,genre,region,publisher,views,download,released,rate,site,link
Grandia (Grandia – Prologue),PlayStation (PS),role-playing,EU,Ubisoft,"2,733","2,360",None,4.3/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/playstation/grandia-grandia-prologue.html
R4: Ridge Racer Type 4,PlayStation (PS),racing,US,Namco,"2,001","2,351",5 May 1999,5/5 (2 votes),ROMSFUN.com,https://romsfun.com/roms/playstation/r4-ridge-racer-type-4.html
Resident Evil – Survivor (Biohazard – Gun Survivor),PlayStation (PS),action,EU,Capcom,"2,679","2,350",None,5/5 (3 votes),ROMSFUN.com,https://romsfun.com/roms/playstation/resident-evil-survivor-biohazard-gun-survivor.html
Tony Hawk’s Pro Skater 2,PlayStation (PS),sport,EU,Activision,"2,300","2,337","September 20, 2000",4/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/playstation/tony-hawks-pro-skater-2-2.html
Toy Story 2: Buzz Lightyear to the Rescue!,PlayStation (PS),platformer,EU,Activision,"2,175","2,312",November 1999, 3.4/5 (12 votes),ROMSFUN.com,https://romsfun.com/roms/playstation/toy-story-2-buzz-lightyear-to-the-rescue.html
Tekken,PlayStation (PS),fighting,EU,Namco,"2,285","2,299",None,4.3/5 (3 votes),ROMSFUN.com,https://romsfun.com/roms/playstation/tekken.html
Grand Theft Auto,PlayStation (PS),"action,adventure",EU,BMG Interactive,"2,332","2,297",21 October 1997,4/5 (4 votes),ROMSFUN.com,https://romsfun.com/roms/playstation/grand-theft-auto-3.html
Jojo’s Bizarre Adventure,PlayStation (PS),"action,fighting",EU,Capcom,"2,760","2,281",None,3.9/5 (4 votes),ROMSFUN.com,https://romsfun.com/roms/playstation/jojos-bizarre-adventure.html
Crash Bash,PlayStation (PS),other,EU,Sony Computer Entertainment,"2,635","2,263",None,5/5 (5 votes),ROMSFUN.com,https://romsfun.com/roms/playstation/crash-bash.html
Ace Combat 3: Electrosphere,PlayStation (PS),"fighting,other",EU,Namco,"1,377","2,231",None,3/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/playstation/ace-combat-3-electrosphere.html
Vigilante 8,PlayStation (PS),"other,racing",EU,Activision,"1,744","2,227",None,4/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/playstation/vigilante-8.html
Spyro the Dragon,PlayStation (PS),platformer,EU,Sony Computer Entertainment,"2,907","2,222",None,4.5/5 (3 votes),ROMSFUN.com,https://romsfun.com/roms/playstation/spyro-the-dragon.html
Tiny Tank,PlayStation (PS),"action,fps",EU,Sony Computer Entertainment,956,"2,204",None,3/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/playstation/tiny-tank.html
Need for Speed III: Hot Pursuit,PlayStation (PS),racing,US,Electronic Arts,"1,967","2,192",None,4.5/5 (4 votes),ROMSFUN.com,https://romsfun.com/roms/playstation/need-for-speed-iii-hot-pursuit.html
Tales of Eternia,PlayStation (PS),role-playing,JP,Namco,"2,141","2,185",None,4/5 (2 votes),ROMSFUN.com,https://romsfun.com/roms/playstation/tales-of-eternia-2.html
Gex,PlayStation (PS),platformer,EU,Crystal Dynamics,"1,310","2,184",None,2/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/playstation/gex.html
Apocalypse,PlayStation (PS),"action,fighting",EU,Activision,"1,271","2,164",None,5/5 (2 votes),ROMSFUN.com,https://romsfun.com/roms/playstation/apocalypse.html
Driver: You Are the Wheelman,PlayStation (PS),"action,racing",EU,GT Interactive Software Corp,"2,402","2,139",30 June 1999,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/playstation/driver-you-are-the-wheelman-2.html
Disney’s 102 Dalmatians – Puppies to the Rescue,PlayStation (PS),action,EU,None,"2,797","2,138",None,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/playstation/disneys-102-dalmatians-puppies-to-the-rescue.html
Diablo,PlayStation (PS),"action,role-playing",EU,Electronic Arts,"2,439","2,136",None,3.6/5 (5 votes),ROMSFUN.com,https://romsfun.com/roms/playstation/diablo.html
Evil Dead: Hail to the King,PlayStation (PS),"adventure,other",EU,THQ,"1,685","2,082",None,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/playstation/evil-dead-hail-to-the-king.html
The King of Fighters ’98,PlayStation (PS),fighting,JP,SNK,"2,604","2,072","JP: March 25, 1999",3.8/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/playstation/the-king-of-fighters-98.html
Rival Schools,PlayStation (PS),fighting,EU,Capcom,"1,993","2,063",None,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/playstation/rival-schools.html
Chase the Express,PlayStation (PS),fps,EU,Activision,"1,969","2,054",None,4/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/playstation/chase-the-express.html
Parasite Eve II,PlayStation (PS),"action,role-playing",WW,Square,"1,614","2,042"," December 16, 1999",5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/playstation/parasite-eve-ii.html
The Mummy,PlayStation (PS),"action,adventure",EU,Konami,"1,532","2,030",18 August 2000,4.3/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/playstation/the-mummy.html
Suikoden II,PlayStation (PS),role-playing,EU,Konami,"1,964","2,011",None,5/5 (3 votes),ROMSFUN.com,https://romsfun.com/roms/playstation/suikoden-ii.html
Duke Nukem: Land of the Babes,PlayStation (PS),fps,EU,Infogrames,"1,537","1,993",None,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/playstation/duke-nukem-land-of-the-babes.html
FIFA 2001,PlayStation (PS),sport,EU,EA Sports,"1,369","1,980",None,2.6/5 (2 votes),ROMSFUN.com,https://romsfun.com/roms/playstation/fifa-2001.html
Pepsiman The Running Hero,PlayStation (PS),action,JP,KID,"2,860","1,960","JP: March 4, 1999",3.7/5 (7 votes),ROMSFUN.com,https://romsfun.com/roms/playstation/pepsiman-the-running-hero.html
Captain Tsubasa J: Get In The Tomorrow,PlayStation (PS),"simulator,sport",JP,Bandai,"2,898","1,949","JP: May 3, 1995",3.6/5 (4 votes),ROMSFUN.com,https://romsfun.com/roms/playstation/captain-tsubasa-j-get-in-the-tomorrow.html
Star Ocean: The Second Story,PlayStation (PS),"action,role-playing",EU,Enix Corporation,"1,359","1,931",None,3.4/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/playstation/star-ocean-the-second-story.html
Mickey’s Wild Adventure,PlayStation (PS),platformer,EU,Imagesoft SCEE,"2,930","1,929","March 1, 1996",3.5/5 (7 votes),ROMSFUN.com,https://romsfun.com/roms/playstation/mickeys-wild-adventure.html
Capcom vs. SNK: Millennium Fight 2000 Pro,PlayStation (PS),fighting,EU,Capcom,"1,870","1,919",None,4.5/5 (2 votes),ROMSFUN.com,https://romsfun.com/roms/playstation/capcom-vs-snk-millennium-fight-2000-pro.html
Mortal Kombat 3,PlayStation (PS),fighting,EU,Midway,"1,816","1,911","April 15, 1995",4.7/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/playstation/mortal-kombat-3-3.html
MegaMan X4 (Rockman X4),PlayStation (PS),"action,platformer",EU,Capcom,"2,105","1,902",None,4.3/5 (2 votes),ROMSFUN.com,https://romsfun.com/roms/playstation/megaman-x4-rockman-x4.html
Mega Man 8,PlayStation (PS),"action,platformer",EU,Capcom,"1,463","1,901",None,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/playstation/mega-man-8.html
Mega Man X6 (Rockman X6),PlayStation (PS),action,EU,Capcom,"1,595","1,876",None,4/5 (2 votes),ROMSFUN.com,https://romsfun.com/roms/playstation/mega-man-x6-rockman-x6.html
Crash Bandicoot 3 – Warped,PlayStation (PS),platformer,EU,Sony Computer Entertainment,"2,881","1,871",None,4.6/5 (9 votes),ROMSFUN.com,https://romsfun.com/roms/playstation/crash-bandicoot-3-warped.html
Alundra,PlayStation (PS),"action,adventure",EU,Psygnosis,"1,853","1,834",None,3.5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/playstation/alundra.html
Rayman 2 – The Great Escape,PlayStation (PS),platformer,US,Ubi Soft,"1,900","1,833",29 October 1999,5/5 (2 votes),ROMSFUN.com,https://romsfun.com/roms/playstation/rayman-2-the-great-escape-2.html
Klonoa: Door to Phantomile,PlayStation (PS),platformer,EU,Namco,"1,539","1,833",None,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/playstation/klonoa-door-to-phantomile.html
Vagrant Story,PlayStation (PS),"action,role-playing",EU,Square Electronic Arts,"2,315","1,827",None,4.6/5 (2 votes),ROMSFUN.com,https://romsfun.com/roms/playstation/vagrant-story.html
Final Fantasy VII International,PlayStation (PS),"other,role-playing",JP,Squaresoft,"2,921","1,800",10 February 1997,3/5 (3 votes),ROMSFUN.com,https://romsfun.com/roms/playstation/final-fantasy-vii-international.html
MediEvil 2,PlayStation (PS),"action,adventure",EU,Sony Computer Entertainment,"2,380","1,782",None,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/playstation/medievil-2.html
Legend of Legaia,PlayStation (PS),"action,role-playing",EU,Sony Computer Entertainment,"2,174","1,762",None,2.8/5 (2 votes),ROMSFUN.com,https://romsfun.com/roms/playstation/legend-of-legaia.html
Demo One,PlayStation (PS),other,AU,Sony,"1,752","1,735",JP: 9 September 1995,3.2/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/playstation/demo-one.html
Bloody Roar (Bloody Roar – Hyper Beast Duel),PlayStation (PS),fighting,EU,Hudson Soft,"1,746","1,735",None,3/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/playstation/bloody-roar-bloody-roar-hyper-beast-duel.html
Lunar 2 Eternal Blue Complete,PlayStation (PS),role-playing,US,Working Designs,"1,545","1,731",15 December 2000,2.6/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/playstation/lunar-2-eternal-blue-complete.html
Tenchu: Stealth Assassins,PlayStation (PS),"action,adventure",EU,Activision,"1,680","1,729",None,5/5 (5 votes),ROMSFUN.com,https://romsfun.com/roms/playstation/tenchu-stealth-assassins.html
Um Jammer Lammy,PlayStation (PS),other,EU,Sony Computer Entertainment,"1,229","1,727",None,2/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/playstation/um-jammer-lammy.html
Pink Panther: Pinkadelic Pursuit,PlayStation (PS),"action,platformer",EU,DreamCatcher Interactive,"2,131","1,721",4 January 2003,3.9/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/playstation/pink-panther-pinkadelic-pursuit.html
WWF Smackdown! 2: Know Your Role,PlayStation (PS),"fighting,sport",EU,THQ,"2,059","1,708",None,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/playstation/wwf-smackdown-2-know-your-role.html
Bugs Bunny: Lost in Time,PlayStation (PS),platformer,EU,Infogrames,"2,036","1,689",None,4.6/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/playstation/bugs-bunny-lost-in-time.html
Road Rash 3D,PlayStation (PS),racing,US,Electronic Arts,"1,134","1,683",None,4/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/playstation/road-rash-3d.html
Alien Trilogy,PlayStation (PS),fps,EU,Acclaim Entertainment,"2,177","1,655",None,2/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/playstation/alien-trilogy.html
ISS Pro Evolution 2,PlayStation (PS),sport, EU,Konami,"2,330","1,624",None,3.5/5 (6 votes),ROMSFUN.com,https://romsfun.com/roms/playstation/iss-pro-evolution-2.html
FIFA World Cup 2002,PlayStation (PS),sport,EU,EA Sports,"1,163","1,623",None,2.7/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/playstation/fifa-world-cup-2002.html
