name,console,genre,region,publisher,views,download,released,rate,site,link
Darkman,Game Boy (GB),action,EU,Ocean Software,512,171,1991,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/game-boy/darkman.html
Picross 2,Game Boy (GB),puzzle,JP,Nintendo,572,169,"October 19, 1996",5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/game-boy/picross-2.html
Cool World,Game Boy (GB),action,EU,Ocean,553,168,June 1993,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/game-boy/cool-world.html
Quarth,Game Boy (GB),puzzle,EU,Konami,578,167,None,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/game-boy/quarth.html
Dick Tracy,Game Boy (GB),"action,adventure",US,Bandai,544,166, December 1991,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/game-boy/dick-tracy.html
Bubsy II,Game Boy (GB),other,EU,Accolade,478,165,None,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/game-boy/bubsy-ii.html
Adventures of Lolo,Game Boy (GB),puzzle,JP,Imagineer,513,163,1995,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/game-boy/adventures-of-lolo.html
Avenging Spirit,Game Boy (GB),action,EU,Hamster,491,155,None,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/game-boy/avenging-spirit.html
Centipede,Game Boy (GB),other,US,Nintendo,466,155,Unknown,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/game-boy/centipede-2.html
Tumble Pop,Game Boy (GB),arcade,EU,G-mode,563,152,None,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/game-boy/tumble-pop.html
 Jungle Strike,Game Boy (GB),other,EU,Electronic Arts,550,146,1993 ,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/game-boy/jungle-strike.html
Boxxle II,Game Boy (GB),other,WW,FCI,471,146,None,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/game-boy/boxxle-ii.html
Baseball,Game Boy (GB),sport,EU,Nintendo,508,141,None,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/game-boy/baseball.html
BurgerTime Deluxe,Game Boy (GB),other,EU,G-mode,553,137,None,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/game-boy/burgertime-deluxe.html
