name,console,genre,region,publisher,views,download,released,rate,site,link
Battle Tank,NES,"other,simulator",US,Absolute Entertainment,"1,065",528,September 1990,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/nes/battle-tank.html
Balloon Fight,NES,action,EU,Nintendo,"1,018",528,None,5/5 (2 votes),ROMSFUN.com,https://romsfun.com/roms/nes/balloon-fight.html
Road Runner,NES,racing,US,Tengen,702,527,1989,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/nes/road-runner.html
Rad Racer II,NES,racing,US,Mattel,623,518,None,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/nes/rad-racer-ii.html
Nintendo World Cup,NES,sport,EU,Nintendo,"1,154",516,None,4/5 (2 votes),ROMSFUN.com,https://romsfun.com/roms/nes/nintendo-world-cup.html
Donkey Kong Jr.,NES,platformer,EU,Nintendo,"1,073",498,None,4/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/nes/donkey-kong-jr.html
Mighty Final Fight,NES,action,EU,Capcom,977,480,None,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/nes/mighty-final-fight.html
The Simpsons: Bart vs. the World,NES,"action,platformer",EU,Acclaim Entertainment,919,477,None,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/nes/the-simpsons-bart-vs-the-world.html
Jackal,NES,action,US,Konami,"1,059",471,NA: September 1988,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/nes/jackal.html
Teenage Mutant Ninja Turtles: Tournament Fighters,NES,fighting,EU,Konami,997,466,None,1/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/nes/teenage-mutant-ninja-turtles-tournament-fighters.html
Snow Bros,NES,platformer,EU,Capcom,972,464,1990,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/nes/snow-bros.html
Lode Runner,NES,"platformer,puzzle",US,Ariolasoft,"1,084",460,None,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/nes/lode-runner.html
The Jungle Book,NES,platformer,EU,Entertainment,857,458,None,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/nes/the-jungle-book.html
Tetris 2,NES,puzzle,EU,Nintendo,992,456,October 1993,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/nes/tetris-2-2.html
The Lion King,NES,"action,adventure",EU,Virgin Interactive Entertainment,"1,071",442,"May 25, 1995",5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/nes/the-lion-king.html
The Flintstones: The Rescue Of Dino And Hoppy,NES,"action,platformer",AU,Mattel,844,436,None,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/nes/the-flintstones-the-rescue-of-dino-and-hoppy.html
Ghostbusters,NES,action,US,Activision,952,435,1984,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/nes/ghostbusters.html
Top Gun,NES,simulator,EU,Konami,720,430,1987,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/nes/top-gun.html
Tennis,NES,sport,EU,Nintendo,864,426,None,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/nes/tennis-2.html
Tiny Toon Adventures 2: Trouble in Wackyland,NES,platformer,EU,Konami,900,421,None,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/nes/tiny-toon-adventures-2-trouble-in-wackyland.html
The Simpsons: Bart vs. the Space Mutants,NES,platformer,EU,Acclaim Entertainment,785,420,None,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/nes/the-simpsons-bart-vs-the-space-mutants.html
Arkanoid,NES,other,US,Romstar,866,417,1986 ,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/nes/arkanoid.html
Batman: Return of the Joker,NES,action,EU,SunSoft,834,414,None,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/nes/batman-return-of-the-joker.html
Road Fighter,NES,racing,EU,Palcom Software,798,410,December 1984,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/nes/road-fighter.html
A Nightmare On Elm Street,NES,"action,platformer",US,LJN,"1,034",406,1989,4.5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/nes/a-nightmare-on-elm-street.html
The Legend Of Kage,NES,action,US,Taito,827,403,October 1985,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/nes/the-legend-of-kage.html
Mario Is Missing!,NES,other,EU,Mindscape,991,401,None,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/nes/mario-is-missing-2.html
Felix the Cat,NES,platformer,EU,Hudson Soft,940,399,None,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/nes/felix-the-cat.html
Snake’s Revenge,NES,action,EU,Konami,975,400,None,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/nes/snakes-revenge.html
Captain America and The Avengers,NES,"action,platformer",EU,Data East,869,379,1991,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/nes/captain-america-and-the-avengers.html
Tom and Jerry ,NES,platformer,EU,Software Creations,852,377,1991,2/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/nes/tom-and-jerry-2.html
Track &amp; Field,NES,sport,EU,Konami,928,374,1983,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/nes/track-field.html
Prince of Persia,NES,platformer,EU,Brøderbund,878,372,None,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/nes/prince-of-persia-3.html
Wario’s Woods,NES,puzzle,EU,Nintendo,852,363,"February 19, 1994",5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/nes/warios-woods.html
Athena,NES,platformer,US,SNK,"1,064",362,NA: August 1987,3.7/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/nes/athena.html
Final Fantasy III,NES,role-playing,JP,Square Enix,"1,062",358,"April 27, 1990",4.5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/nes/final-fantasy-iii-3.html
Soccer,NES,sport,EU,Nintendo,795,348,None,3/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/nes/soccer.html
Bubble Bobble Part 2,NES,platformer,US,Taito America Corp.,780,348,1993,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/nes/bubble-bobble-part-2.html
The Terminator,NES,"action,adventure",EU,Bethesda Softworks,764,344,December 1992,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/nes/the-terminator.html
Skate or Die!,NES,"other,sport",EU,Konami,"1,029",342,None,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/nes/skate-or-die.html
1943: The Battle of Midway,NES,other,US,Capcom,800,342,June 1987,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/nes/1943-the-battle-of-midway.html
Pinball,NES,other,EU,Nintendo,849,340,None,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/nes/pinball.html
Hollywood Squares,NES,other,US,GameTek,408,341,September 1989,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/nes/hollywood-squares.html
Batman Returns,NES,"action,platformer",EU,Konami,828,333,None,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/nes/batman-returns.html
Jackie Chan’s Action Kung Fu,NES,platformer,EU,Hudson Soft,883,330,None,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/nes/jackie-chans-action-kung-fu.html
Dragon Quest IV: Chapters of the Chosen,NES,role-playing,JP,Enix,945,331,"February 11, 1990",5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/nes/dragon-quest-iv-chapters-of-the-chosen.html
Nightshade,NES,"action,adventure",US,Ultra Games,686,329,"January, 1992",5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/nes/nightshade.html
Final Fantasy II,NES,role-playing,JP,Square,"1,021",328,"December 17, 1988",5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/nes/final-fantasy-ii-2.html
