name,console,genre,region,publisher,views,download,released,rate,site,link
Ken Griffey Jr.’s Slugfest,Nintendo 64,sport,US,Nintendo,580,392,"May 10, 1999",5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/nintendo-64/ken-griffey-jr-s-slugfest.html
Mystical Ninja 2 Starring Goemon,Nintendo 64,"adventure,platformer",EU,Konami,963,391,1998,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/nintendo-64/mystical-ninja-2-starring-goemon.html
"Powerpuff Girls, The – Chemical X-Traction",Nintendo 64,"arcade,fighting",US,Bam Entertainment,848,387,2001,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/nintendo-64/powerpuff-girls-the-chemical-x-traction.html
Choro Q 64,Nintendo 64,platformer,EU,Takara,764,380,1998,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/nintendo-64/choro-q-64.html
Dual Heroes,Nintendo 64,"arcade,fighting",EU,Electro Brain,791,379,1998,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/nintendo-64/dual-heroes.html
Chameleon Twist 2,Nintendo 64,"adventure,platformer",JP,SunSoft,742,365,1999,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/nintendo-64/chameleon-twist-2.html
Star Soldier – Vanishing Earth,Nintendo 64,action,JP,Hudson Soft,755,361,1998,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/nintendo-64/star-soldier-vanishing-earth.html
Off Road Challenge,Nintendo 64,racing,EU,Midway,716,355,1998,5/5 (2 votes),ROMSFUN.com,https://romsfun.com/roms/nintendo-64/off-road-challenge.html
Body Harvest,Nintendo 64,"action,adventure",EU,Midway,732,354,1998,3/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/nintendo-64/body-harvest.html
Namco Museum 64,Nintendo 64,arcade,US,Namco,805,347,1999,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/nintendo-64/namco-museum-64.html
Dragon Sword 64,Nintendo 64,"action,adventure",EU,Piko Interactive,913,347,1997,3.3/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/nintendo-64/dragon-sword-64.html
Jikkyou J.League Perfect Striker,Nintendo 64,sport,JP,Konami,656,342,1996,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/nintendo-64/jikkyou-j-league-perfect-striker.html
NHL 99,Nintendo 64,sport,EU,Electronic Arts,644,340,1998,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/nintendo-64/nhl-99.html
BattleTanx – Global Assault,Nintendo 64,"other,simulator",EU,The 3DO Company,648,339,1999,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/nintendo-64/battletanx-global-assault-2.html
FIFA Soccer 64,Nintendo 64,sport,EU,EA Sports,805,333,1997,4/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/nintendo-64/fifa-soccer-64.html
