name,console,genre,region,publisher,views,download,released,rate,site,link
Norn9: Var Commons,PS Vita,adventure,EU,Aksys Games,"2,120","1,303","November 3, 2015",4/5 (2 votes),ROMSFUN.com,https://romsfun.com/roms/ps-vita/norn9-var-commons.html
Rayman Legends,PS Vita,platformer,WW,Ubisoft,"3,150","1,296",3 September 2013,5/5 (4 votes),ROMSFUN.com,https://romsfun.com/roms/ps-vita/rayman-legends.html
Table Top Racing,PS Vita,racing,EU,Ripstone,"1,399","1,292",5th Aug 2014,1/5 (2 votes),ROMSFUN.com,https://romsfun.com/roms/ps-vita/table-top-racing.html
Disgaea 4: A Promise Revisited,PS Vita,strategy,EU,NIS America,"2,892","1,285","August 12, 2014",5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/ps-vita/disgaea-4-a-promise-revisited.html
One Piece: Pirate Warriors 3,PS Vita,action,EU,Bandai Namco,"3,260","1,280",26th Mar 2015,3.7/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/ps-vita/one-piece-pirate-warriors-3-2.html
Romancing SaGa 2,PS Vita,role-playing,EU,Square Enix,"2,649","1,265","December 15, 2017",3.5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/ps-vita/romancing-saga-2.html
Asphalt Injection,PS Vita,racing,EU,Ubisoft,"2,614","1,262",None,4.3/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/ps-vita/asphalt-injection.html
Ys: Memories of Celceta,PS Vita,"action,role-playing",WW,Nihon Falcom,"2,723","1,240","September 27, 2012",4/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/ps-vita/ys-memories-of-celceta.html
MLB 15 The Show,PS Vita,sport,EU,Sony Computer Entertainment,"1,519","1,238",31st Mar 2015,2.7/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/ps-vita/mlb-15-the-show-2.html
Adventures of Mana,PS Vita,role-playing,EU,Square Enix,"2,443","1,236",None,4/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/ps-vita/adventures-of-mana.html
Oddworld: New ‘n’ Tasty,PS Vita,"action,platformer",EU,Oddworld Inhabitants,"1,974","1,226","January 19, 2016",5/5 (2 votes),ROMSFUN.com,https://romsfun.com/roms/ps-vita/oddworld-new-n-tasty.html
Metrico,PS Vita,"platformer,puzzle",EU,Digital Dreams,"2,852","1,223",5th Aug 2014,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/ps-vita/metrico.html
Tottemo E Mahjong,PS Vita,card,JP,Arc System Works,"1,104","1,213","September 12, 2012",5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/ps-vita/tottemo-e-mahjong.html
Atelier Sophie: The Alchemist of the Mysterious Book,PS Vita,role-playing,EU,Koei Tecmo Games,"2,347","1,197","June 7, 2016",5/5 (2 votes),ROMSFUN.com,https://romsfun.com/roms/ps-vita/atelier-sophie-the-alchemist-of-the-mysterious-book.html
LEGO Marvel Super Heroes: Universe in Peril,PS Vita,"action,adventure",EU,Warner Bros. Interactive Entertainment,"2,933","1,161","October 22, 2013",5/5 (4 votes),ROMSFUN.com,https://romsfun.com/roms/ps-vita/lego-marvel-super-heroes-universe-in-peril.html
Dai-3-Ji Super Robot Taisen Z Jigoku-hen,PS Vita,strategy,JP,Bandai Namco Games,"3,071","1,148","April 10, 2014",5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/ps-vita/dai-3-ji-super-robot-taisen-z-jigoku-hen.html
Dead or Alive 5 Plus,PS Vita,"arcade,fighting",EU,Tecmo Koei,"2,819","1,139",None,3.7/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/ps-vita/dead-or-alive-5-plus.html
XCOM: Enemy Unknown Plus,PS Vita,strategy,EU,2K Games,"2,296","1,128","March 22, 2016",5/5 (4 votes),ROMSFUN.com,https://romsfun.com/roms/ps-vita/xcom-enemy-unknown-plus.html
Ratchet &amp; Clank Full Frontal Assault,PS Vita,"action,platformer",EU,SCEA,"1,886","1,108","May 21, 2013",5/5 (2 votes),ROMSFUN.com,https://romsfun.com/roms/ps-vita/ratchet-clank-full-frontal-assault-2.html
Final Fantasy X HD,PS Vita,role-playing,WW,Square Enix,"2,590","1,101","March 18, 2013",5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/ps-vita/final-fantasy-x-hd.html
ZEN Pinball 2,PS Vita,"action,other",EU,Zen Studios,"1,793","1,088","September 4, 2012",5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/ps-vita/zen-pinball-2.html
MotoGP 14,PS Vita,racing,EU,PQube,"1,741","1,077",4th Jul 2014 (UK/EU),4.5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/ps-vita/motogp-14-2.html
MotoGP 14,PS Vita,racing,EU,PQube,"1,741","1,077",4th Jul 2014 (UK/EU),4.5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/ps-vita/motogp-14-2.html
LEGO Ninjago: Nindroids,PS Vita,adventure,EU,Warner Bros,"1,377","1,065",29th Jul 2014,4/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/ps-vita/lego-ninjago-nindroids-2.html
Hot Shots Golf: World Invitational,PS Vita,sport,EU,Sony Computer Entertainment,"1,588","1,062",None,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/ps-vita/hot-shots-golf-world-invitational.html
Sky Force Anniversary,PS Vita,"action,beat-em-up",Asia,Infinite Dreams Inc.,"1,918","1,052","September 6, 2016",5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/ps-vita/sky-force-anniversary.html
Disgaea 3: Absence of Detention,PS Vita,role-playing,EU,Nippon Ichi Software,"3,282","1,050",None,3.7/5 (2 votes),ROMSFUN.com,https://romsfun.com/roms/ps-vita/disgaea-3-absence-of-detention.html
Epic Mickey 2: The Power of Two,PS Vita,platformer,WW,Disney Interactive Studios,"2,587","1,044","June 18, 2013",3/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/ps-vita/epic-mickey-2-the-power-of-two.html
Ratchet &amp; Clank,PS Vita,"action,platformer",EU,SCEE,"2,810","1,041","July 2, 2014",5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/ps-vita/ratchet-clank.html
