name,console,genre,region,publisher,views,download,released,rate,site,link
Aladdin GBA,GBA,"adventure,platformer",EU,Capcom,"1,388","1,205",2005,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/game-boy-advance/aladdin-gba.html
Pokemon Outlaw (Pokemon FireRed Hack),GBA,role-playing,WW,Crizzle,"2,336","1,203",Unknown,4.8/5 (13 votes),ROMSFUN.com,https://romsfun.com/roms/game-boy-advance/pokemon-outlaw-pokemon-firered-hack.html
Pokemon Supreme Fire (Pokemon FireRed Hack),GBA,role-playing,WW,calistrotic22,"3,501","1,196",Unknown,4/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/game-boy-advance/pokemon-supreme-fire-pokemon-firered-hack.html
Super Mario Advance 4: Super Mario Bros. 3,GBA,adventure,EU,Nintendo,"1,722","1,192",2003,5/5 (6 votes),ROMSFUN.com,https://romsfun.com/roms/game-boy-advance/super-mario-advance-4-super-mario-bros-3.html
Teenage Mutant Ninja Turtles,GBA,action,EU,None,"1,521","1,184",2003,4.7/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/game-boy-advance/teenage-mutant-ninja-turtles.html
The Legend of Zelda,GBA,role-playing,EU,Nintendo,"2,447","1,178",2004,5/5 (2 votes),ROMSFUN.com,https://romsfun.com/roms/game-boy-advance/the-legend-of-zelda.html
Super Street Fighter II: Turbo Revival,GBA,fighting,EU,Capcom,"1,494","1,170",2001,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/game-boy-advance/super-street-fighter-ii-turbo-revival.html
Dragon Ball Z: The Legacy of Goku,GBA,"arcade,role-playing",EU,Atari / Infogrames,"1,663","1,165",2002,4.5/5 (3 votes),ROMSFUN.com,https://romsfun.com/roms/game-boy-advance/dragon-ball-z-the-legacy-of-goku.html
Pokemon Thunder Yellow French,GBA,adventure,WW,Nintendo,"3,119","1,162",Unkown,3.6/5 (6 votes),ROMSFUN.com,https://romsfun.com/roms/game-boy-advance/pokemon-thunder-yellow-french.html
Advance Wars 2: Black Hole Rising,GBA,strategy,EU,Nintendo,"1,675","1,152",2003,2.7/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/game-boy-advance/advance-wars-2-black-hole-rising.html
Ultimate Spider-Man,GBA,"action,role-playing",EU,Activision,"1,334","1,136",None,4/5 (2 votes),ROMSFUN.com,https://romsfun.com/roms/game-boy-advance/ultimate-spider-man.html
Shaman King: Master of Spirits,GBA,"adventure,platformer",EU,Konami,"1,185","1,129","November 9, 2004",5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/game-boy-advance/shaman-king-master-of-spirits.html
Mega Man Zero 3,GBA,arcade,EU,Capcom,"1,425","1,116",2004,3.3/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/game-boy-advance/mega-man-zero-3.html
Golden Sun: The Lost Age,GBA,role-playing,EU,Nintendo,"1,571","1,109",2003,4.3/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/game-boy-advance/golden-sun-the-lost-age.html
Pokemon Blazing Emerald (Pokemon Emerald Hack),GBA,role-playing,WW,Struedelmuffin,"2,686","1,107",Unknown,3.8/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/game-boy-advance/pokemon-blazing-emerald-pokemon-emerald-hack.html
