name,console,region,rating,size,link,site
Mexico 86 Qualifiers (1985)(Qual-Soft),Acorn Electron,US English,5.00 (1 votes),8.77 kB,https://www.romsgames.net/acorn-electron-rom-mexico-86-qualifiers-1985qual-soft/,https://www.romsgames.net/
Qbix (1985)(Unicorn Software),Acorn Electron,US English,5.00 (1 votes),7.42 kB,https://www.romsgames.net/acorn-electron-rom-qbix-1985unicorn-software/,https://www.romsgames.net/
Chess (1983)(Acornsoft),Acorn Electron,US English,5.00 (1 votes),12.1 kB,https://www.romsgames.net/acorn-electron-rom-chess-1983acornsoft/,https://www.romsgames.net/
"Last Ninja, The (1988)(Superior Software)",Acorn Electron,US English,5.00 (1 votes),42.2 kB,https://www.romsgames.net/acorn-electron-rom-last-ninja-the-1988superior-software/,https://www.romsgames.net/
Drain Mania (198x)(Icon Software),Acorn Electron,US English,5.00 (1 votes),13.9 kB,https://www.romsgames.net/acorn-electron-rom-drain-mania-198xicon-software/,https://www.romsgames.net/
Twin Kingdom Valley (1983)(Bug-byte Ltd.),Acorn Electron,US English,5.00 (1 votes),21.5 kB,https://www.romsgames.net/acorn-electron-rom-twin-kingdom-valley-1983bug-byte-ltd/,https://www.romsgames.net/
US Drag Racing (198x)(Tynesoft),Acorn Electron,US English,5.00 (1 votes),11.8 kB,https://www.romsgames.net/acorn-electron-rom-us-drag-racing-198xtynesoft/,https://www.romsgames.net/
3D Tankzone (198x)(Dynabyte Software),Acorn Electron,US English,5.00 (1 votes),9.87 kB,https://www.romsgames.net/acorn-electron-rom-3d-tankzone-198xdynabyte-software/,https://www.romsgames.net/
Abyss (198x)(CCS),Acorn Electron,US English,5.00 (1 votes),9.20 kB,https://www.romsgames.net/acorn-electron-rom-abyss-198xccs/,https://www.romsgames.net/
Repton 3 - The Life Of Repton (1986)(Superior Software),Acorn Electron,US English,5.00 (1 votes),56.0 kB,https://www.romsgames.net/acorn-electron-rom-repton-3---the-life-of-repton-1986superior-software/,https://www.romsgames.net/
Fruit Machine (1983)(Superior Software),Acorn Electron,US English,5.00 (1 votes),5.02 kB,https://www.romsgames.net/acorn-electron-rom-fruit-machine-1983superior-software/,https://www.romsgames.net/
Blue Dragon (1983-84)(MP Software),Acorn Electron,US English,5.00 (0 votes),20.9 kB,https://www.romsgames.net/acorn-electron-rom-blue-dragon-1983-84mp-software/,https://www.romsgames.net/
Simcity (1990)(Superior Software-Acornsoft),Acorn Electron,US English,1.00 (1 votes),36.3 kB,https://www.romsgames.net/acorn-electron-rom-simcity-1990superior-software-acornsoft/,https://www.romsgames.net/
Lunar Rescue (1983)(Aligata Software),Acorn Electron,US English,5.00 (1 votes),8.71 kB,https://www.romsgames.net/acorn-electron-rom-lunar-rescue-1983aligata-software/,https://www.romsgames.net/
"Magic Sword, The (198x)(Gemini Games)",Acorn Electron,US English,5.00 (1 votes),17.7 kB,https://www.romsgames.net/acorn-electron-rom-magic-sword-the-198xgemini-games/,https://www.romsgames.net/
Tennis (1986)(Bug-Byte),Acorn Electron,US English,5.00 (1 votes),10.8 kB,https://www.romsgames.net/acorn-electron-rom-tennis-1986bug-byte/,https://www.romsgames.net/
Thrust (1986)(Superior Software),Acorn Electron,US English,5.00 (1 votes),19.3 kB,https://www.romsgames.net/acorn-electron-rom-thrust-1986superior-software/,https://www.romsgames.net/
Trek II - The Final Frontier (1985)(Tynesoft),Acorn Electron,US English,5.00 (1 votes),8.26 kB,https://www.romsgames.net/acorn-electron-rom-trek-ii---the-final-frontier-1985tynesoft/,https://www.romsgames.net/
Mini Office - Word Processor (198x)(-),Acorn Electron,US English,5.00 (1 votes),13.4 kB,https://www.romsgames.net/acorn-electron-rom-mini-office---word-processor-198x-/,https://www.romsgames.net/
Mouse Trap (198x)(Tynesoft),Acorn Electron,US English,5.00 (1 votes),14.4 kB,https://www.romsgames.net/acorn-electron-rom-mouse-trap-198xtynesoft/,https://www.romsgames.net/
"Adventure 10 - Savage Island, Part I (1984)(Adventure International-Scott Adams)",Acorn Electron,US English,5.00 (1 votes),11.7 kB,https://www.romsgames.net/acorn-electron-rom-adventure-10---savage-island-part-i-1984adventure-international-scott-adams/,https://www.romsgames.net/
Football Manager (198x)(-),Acorn Electron,US English,5.00 (1 votes),12.0 kB,https://www.romsgames.net/acorn-electron-rom-football-manager-198x-/,https://www.romsgames.net/
Frak (1986)(Aardvark Software),Acorn Electron,US English,5.00 (1 votes),24.4 kB,https://www.romsgames.net/acorn-electron-rom-frak-1986aardvark-software/,https://www.romsgames.net/
