name,console,region,rating,size,link,site
Mad Stalker Full Metal Worth (1994)(Family Soft)(Disk 1 Of 2)(Disk A)[a],Sharp X68000,US English,5.00 (1 votes),647 kB,https://www.romsgames.net/sharp-x68000-rom-mad-stalker-full-metal-worth-1994family-softdisk-1-of-2disk-aa/,https://www.romsgames.net/
Urusei Yatsura Lum Kikiippatsu (1989)(Aspii),Sharp X68000,US English,5.00 (1 votes),427 kB,https://www.romsgames.net/sharp-x68000-rom-urusei-yatsura-lum-kikiippatsu-1989aspii/,https://www.romsgames.net/
Cyberblock Metal Orange EX (1993)(Custom)(Disk 1 Of 2)(Disk A)[a],Sharp X68000,US English,5.00 (1 votes),1 MB,https://www.romsgames.net/sharp-x68000-rom-cyberblock-metal-orange-ex-1993customdisk-1-of-2disk-aa/,https://www.romsgames.net/
Pizza Busters (19xx)(XYZ),Sharp X68000,US English,5.00 (1 votes),126 kB,https://www.romsgames.net/sharp-x68000-rom-pizza-busters-19xxxyz/,https://www.romsgames.net/
Saori Bishoujotachi No Yakata (1991)(Fairytale)(Disk 1 Of 2)(Disk A)[a],Sharp X68000,US English,5.00 (1 votes),801 kB,https://www.romsgames.net/sharp-x68000-rom-saori-bishoujotachi-no-yakata-1991fairytaledisk-1-of-2disk-aa/,https://www.romsgames.net/
Star Trader (1991)(Takeru)(Disk 1 Of 2),Sharp X68000,US English,5.00 (1 votes),274 kB,https://www.romsgames.net/sharp-x68000-rom-star-trader-1991takerudisk-1-of-2/,https://www.romsgames.net/
Tetris V1.02 (1990)(Lum's Company),Sharp X68000,US English,5.00 (1 votes),389 kB,https://www.romsgames.net/sharp-x68000-rom-tetris-v102-1990lums-company/,https://www.romsgames.net/
Adventure Land 2 V0.50 (1994)(Keima - Jn1fez),Sharp X68000,US English,2.00 (1 votes),606 kB,https://www.romsgames.net/sharp-x68000-rom-adventure-land-2-v050-1994keima---jn1fez/,https://www.romsgames.net/
Darius Dokomade Tatakaemasuka (1991)(-)[a5],Sharp X68000,US English,5.00 (1 votes),535 kB,https://www.romsgames.net/sharp-x68000-rom-darius-dokomade-tatakaemasuka-1991-a5/,https://www.romsgames.net/
Scorpius (1991)(Shinseisha),Sharp X68000,US English,5.00 (1 votes),545 kB,https://www.romsgames.net/sharp-x68000-rom-scorpius-1991shinseisha/,https://www.romsgames.net/
Granada (1990)(Wolf Team)(Disk 2 Of 3)[a],Sharp X68000,US English,5.00 (1 votes),297 kB,https://www.romsgames.net/sharp-x68000-rom-granada-1990wolf-teamdisk-2-of-3a/,https://www.romsgames.net/
Sangokushi (1988)(Koei)(Disk 2 Of 2)(Disk B)[a],Sharp X68000,US English,5.00 (1 votes),594 kB,https://www.romsgames.net/sharp-x68000-rom-sangokushi-1988koeidisk-2-of-2disk-ba/,https://www.romsgames.net/
Can Can Bunny Extra (1993)(Cocktail Soft)(Disk 3 Of 8)(Disk C),Sharp X68000,US English,5.00 (1 votes),832 kB,https://www.romsgames.net/sharp-x68000-rom-can-can-bunny-extra-1993cocktail-softdisk-3-of-8disk-c/,https://www.romsgames.net/
Cinderella Perudue (1988)(Studio Angel),Sharp X68000,US English,5.00 (1 votes),253 kB,https://www.romsgames.net/sharp-x68000-rom-cinderella-perudue-1988studio-angel/,https://www.romsgames.net/
Devil Chain (1990)(G-Limited),Sharp X68000,US English,5.00 (1 votes),808 kB,https://www.romsgames.net/sharp-x68000-rom-devil-chain-1990g-limited/,https://www.romsgames.net/
Wings (1989)(Broderbund),Sharp X68000,US English,5.00 (1 votes),361 kB,https://www.romsgames.net/sharp-x68000-rom-wings-1989broderbund/,https://www.romsgames.net/
"Satellite 2, The (1989)(Yamaco)",Sharp X68000,US English,5.00 (1 votes),538 kB,https://www.romsgames.net/sharp-x68000-rom-satellite-2-the-1989yamaco/,https://www.romsgames.net/
Dion (1992)(Studio Theta),Sharp X68000,US English,5.00 (1 votes),332 kB,https://www.romsgames.net/sharp-x68000-rom-dion-1992studio-theta/,https://www.romsgames.net/
Flappy 2 Blue Star Fukkatsu No Hi (1989)(dB-Soft),Sharp X68000,US English,5.00 (1 votes),278 kB,https://www.romsgames.net/sharp-x68000-rom-flappy-2-blue-star-fukkatsu-no-hi-1989db-soft/,https://www.romsgames.net/
Fly (1990)(Login),Sharp X68000,US English,5.00 (1 votes),100 kB,https://www.romsgames.net/sharp-x68000-rom-fly-1990login/,https://www.romsgames.net/
Xna (1991)(Fairytale)(Disk 2 Of 4)(Disk B),Sharp X68000,US English,5.00 (1 votes),871 kB,https://www.romsgames.net/sharp-x68000-rom-xna-1991fairytaledisk-2-of-4disk-b/,https://www.romsgames.net/
Chaos Strikes Back (1990)(FTL),Sharp X68000,US English,5.00 (1 votes),836 kB,https://www.romsgames.net/sharp-x68000-rom-chaos-strikes-back-1990ftl/,https://www.romsgames.net/
SX Aoumi V1.43 (1995)(Yuuki Asuka)[Req SX-Windows],Sharp X68000,US English,5.00 (1 votes),109 kB,https://www.romsgames.net/sharp-x68000-rom-sx-aoumi-v143-1995yuuki-asukareq-sx-windows/,https://www.romsgames.net/
Viper-V6 Turbo (1993)(Sogna)(Disk 3 Of 3)(Data 2),Sharp X68000,US English,5.00 (1 votes),538 kB,https://www.romsgames.net/sharp-x68000-rom-viper-v6-turbo-1993sognadisk-3-of-3data-2/,https://www.romsgames.net/
Garou Densetsu Special (1994)(Magical Company)(Disk 1 Of 9)(Disk A)[a],Sharp X68000,US English,5.00 (1 votes),884 kB,https://www.romsgames.net/sharp-x68000-rom-garou-densetsu-special-1994magical-companydisk-1-of-9disk-aa/,https://www.romsgames.net/
Hydlide (1994)(Yokoshiba Soft),Sharp X68000,US English,5.00 (1 votes),181 kB,https://www.romsgames.net/sharp-x68000-rom-hydlide-1994yokoshiba-soft/,https://www.romsgames.net/
Datsugoku Game (19xx)(Deshita Soft),Sharp X68000,US English,5.00 (1 votes),98.6 kB,https://www.romsgames.net/sharp-x68000-rom-datsugoku-game-19xxdeshita-soft/,https://www.romsgames.net/
