name,console,region,rating,size,link,site
"Defender (USA, Europe)",Entex Adventure Vision,US English,5.00 (1 votes),3.23 kB,https://www.romsgames.net/entex-adventure-vision-rom-defender-usa-europe/,https://www.romsgames.net/
"[BIOS] Entex Adventure Vision (USA, Europe)",Entex Adventure Vision,US English,5.00 (1 votes),1.09 kB,https://www.romsgames.net/entex-adventure-vision-rom-bios-entex-adventure-vision-usa-europe/,https://www.romsgames.net/
"Super Cobra (USA, Europe)",Entex Adventure Vision,US English,5.00 (1 votes),3.30 kB,https://www.romsgames.net/entex-adventure-vision-rom-super-cobra-usa-europe/,https://www.romsgames.net/
"Turtles (USA, Europe)",Entex Adventure Vision,US English,5.00 (1 votes),3.33 kB,https://www.romsgames.net/entex-adventure-vision-rom-turtles-usa-europe/,https://www.romsgames.net/
"Space Force (USA, Europe)",Entex Adventure Vision,US English,5.00 (1 votes),3.11 kB,https://www.romsgames.net/entex-adventure-vision-rom-space-force-usa-europe/,https://www.romsgames.net/
