name,console,region,rating,size,link,site
A Mazing World Of Malcom Mortar (1987) (26-3160) (ZCT Systems) [a1].ccc,Tandy Color Computer,US English,5.00 (1 votes),16.3 kB,https://www.romsgames.net/tandy-color-computer-rom-a-mazing-world-of-malcom-mortar-1987-26-3160-zct-systems-a1ccc/,https://www.romsgames.net/
JDOS V1.08 (1983) (26-xxxx) (J&amp;M Systems).ccc,Tandy Color Computer,US English,5.00 (1 votes),8.19 kB,https://www.romsgames.net/tandy-color-computer-rom-jdos-v108-1983-26-xxxx-j-m-systemsccc/,https://www.romsgames.net/
JDOS V1.10 (1983) (26-xxxx) (J&amp;M Systems).ccc,Tandy Color Computer,US English,5.00 (1 votes),8.19 kB,https://www.romsgames.net/tandy-color-computer-rom-jdos-v110-1983-26-xxxx-j-m-systemsccc/,https://www.romsgames.net/
Pinball (1980) (26-3052) (Tandy) .ccc,Tandy Color Computer,US English,5.00 (1 votes),4.10 kB,https://www.romsgames.net/tandy-color-computer-rom-pinball-1980-26-3052-tandy-ccc/,https://www.romsgames.net/
Polaris (1981) (26-3065) (Tandy) .ccc,Tandy Color Computer,US English,5.00 (1 votes),4.10 kB,https://www.romsgames.net/tandy-color-computer-rom-polaris-1981-26-3065-tandy-ccc/,https://www.romsgames.net/
Thexder (1987) (26-3072) (Sierra).ccc,Tandy Color Computer,US English,5.00 (1 votes),16.3 kB,https://www.romsgames.net/tandy-color-computer-rom-thexder-1987-26-3072-sierraccc/,https://www.romsgames.net/
Androne (1983) (26-3096) (Robert Arnstein) .ccc,Tandy Color Computer,US English,5.00 (1 votes),8.19 kB,https://www.romsgames.net/tandy-color-computer-rom-androne-1983-26-3096-robert-arnstein-ccc/,https://www.romsgames.net/
Castle Guard (1981) (26-3079) (The Image Producers) .ccc,Tandy Color Computer,US English,5.00 (1 votes),4.10 kB,https://www.romsgames.net/tandy-color-computer-rom-castle-guard-1981-26-3079-the-image-producers-ccc/,https://www.romsgames.net/
Quasar Commander (1980) (26-3051) (Robert G. Kilgus) .ccc,Tandy Color Computer,US English,5.00 (1 votes),4.10 kB,https://www.romsgames.net/tandy-color-computer-rom-quasar-commander-1980-26-3051-robert-g-kilgus-ccc/,https://www.romsgames.net/
Skiing (1981) (26-3058) (Robert G. Kilgus) .ccc,Tandy Color Computer,US English,5.00 (1 votes),8.19 kB,https://www.romsgames.net/tandy-color-computer-rom-skiing-1981-26-3058-robert-g-kilgus-ccc/,https://www.romsgames.net/
Color Computer Disk BASIC For FD502 (1982) (26-3131) (Tandy).ccc,Tandy Color Computer,US English,5.00 (1 votes),8.19 kB,https://www.romsgames.net/tandy-color-computer-rom-color-computer-disk-basic-for-fd502-1982-26-3131-tandyccc/,https://www.romsgames.net/
Doodle Bug 1 (1982) (26-xxxx) (Computerware).ccc,Tandy Color Computer,US English,5.00 (1 votes),16.1 kB,https://www.romsgames.net/tandy-color-computer-rom-doodle-bug-1-1982-26-xxxx-computerwareccc/,https://www.romsgames.net/
Fraction Fever (1984) (26-3169) (Spinnaker) .ccc,Tandy Color Computer,US English,5.00 (1 votes),8.19 kB,https://www.romsgames.net/tandy-color-computer-rom-fraction-fever-1984-26-3169-spinnaker-ccc/,https://www.romsgames.net/
Shanghai (1987) (26-3084) (Activision) [b1].ccc,Tandy Color Computer,US English,5.00 (1 votes),16.3 kB,https://www.romsgames.net/tandy-color-computer-rom-shanghai-1987-26-3084-activision-b1ccc/,https://www.romsgames.net/
Shooting Gallery (1982) (26-3088) (DataSoft).ccc,Tandy Color Computer,US English,5.00 (1 votes),8.19 kB,https://www.romsgames.net/tandy-color-computer-rom-shooting-gallery-1982-26-3088-datasoftccc/,https://www.romsgames.net/
