name,console,region,rating,size,link,site
Anime Land,Casio Loopy,US English,5.00 (1 votes),966 kB,https://www.romsgames.net/casio-loopy-rom-anime-land/,https://www.romsgames.net/
Wanwan Aijou Monogatari,Casio Loopy,US English,5.00 (1 votes),1.61 MB,https://www.romsgames.net/casio-loopy-rom-wanwan-aijou-monogatari/,https://www.romsgames.net/
Dream Change - Kogane-chan No Fashion Party,Casio Loopy,US English,5.00 (1 votes),1.76 MB,https://www.romsgames.net/casio-loopy-rom-dream-change---kogane-chan-no-fashion-party/,https://www.romsgames.net/
HARIHARI Seal Paradise,Casio Loopy,US English,5.00 (1 votes),1.12 MB,https://www.romsgames.net/casio-loopy-rom-harihari-seal-paradise/,https://www.romsgames.net/
[BIOS] Internal Thermal Printer,Casio Loopy,US English,5.00 (1 votes),458 kB,https://www.romsgames.net/casio-loopy-rom-bios-internal-thermal-printer/,https://www.romsgames.net/
Pasocom Collection,Casio Loopy,US English,5.00 (1 votes),1.65 MB,https://www.romsgames.net/casio-loopy-rom-pasocom-collection/,https://www.romsgames.net/
Nigaoe Artist,Casio Loopy,US English,5.00 (1 votes),1.50 MB,https://www.romsgames.net/casio-loopy-rom-nigaoe-artist/,https://www.romsgames.net/
