name,console,region,rating,size,link,site
"Bomb (1988)(Jennel, Claes - Wallentinus, Hans-Georg)(SE)",Luxor ABC 800,US English,5.00 (1 votes),2.60 kB,https://www.romsgames.net/luxor-abc-800-rom-bomb-1988jennel-claes---wallentinus-hans-georgse/,https://www.romsgames.net/
"Landning V3.0 (1987)(Deimert, Daniel - Wiberg, Niclas)(SE)",Luxor ABC 800,US English,5.00 (1 votes),3.02 kB,https://www.romsgames.net/luxor-abc-800-rom-landning-v30-1987deimert-daniel---wiberg-niclasse/,https://www.romsgames.net/
"GROTERA V1.0 (1988)(Eriksson, Kristoffer)(SE)",Luxor ABC 800,US English,5.00 (1 votes),6.83 kB,https://www.romsgames.net/luxor-abc-800-rom-grotera-v10-1988eriksson-kristofferse/,https://www.romsgames.net/
"Life V1.1 (1988)(Eriksson, Kristoffer)(SE)",Luxor ABC 800,US English,5.00 (1 votes),6.23 kB,https://www.romsgames.net/luxor-abc-800-rom-life-v11-1988eriksson-kristofferse/,https://www.romsgames.net/
