name,console,region,rating,size,link,site
Madou King Granzort,Super Grafx,Japan Japanese,5.00 (1 votes),355 kB,https://www.romsgames.net/super-grafx-rom-madou-king-granzort/,https://www.romsgames.net/
Daimakai Mura,Super Grafx,Japan Japanese,5.00 (2 votes),680 kB,https://www.romsgames.net/super-grafx-rom-daimakai-mura/,https://www.romsgames.net/
Battle Ace,Super Grafx,Japan Japanese,5.00 (1 votes),300 kB,https://www.romsgames.net/super-grafx-rom-battle-ace/,https://www.romsgames.net/
Aldynes - The Misson Code For Rage Crisis,Super Grafx,Japan Japanese,5.00 (1 votes),512 kB,https://www.romsgames.net/super-grafx-rom-aldynes---the-misson-code-for-rage-crisis/,https://www.romsgames.net/
1941 - Counter Attack,Super Grafx,Japan Japanese,5.00 (1 votes),664 kB,https://www.romsgames.net/super-grafx-rom-1941---counter-attack/,https://www.romsgames.net/
