name,console,region,rating,size,link,site
Mega Man Xtreme 2,Gameboy Color,US English,4.00 (19 votes),526 kB,https://www.romsgames.net/gameboy-color-rom-mega-man-xtreme-2/,https://www.romsgames.net/
Mario Golf,Gameboy Color,US English,4.07 (15 votes),1.07 MB,https://www.romsgames.net/gameboy-color-rom-mario-golf/,https://www.romsgames.net/
Harvest Moon 3 GBC,Gameboy Color,US English,4.09 (22 votes),616 kB,https://www.romsgames.net/gameboy-color-rom-harvest-moon-3-gbc/,https://www.romsgames.net/
Rayman 2,Gameboy Color,US English,4.61 (18 votes),835 kB,https://www.romsgames.net/gameboy-color-rom-rayman-2/,https://www.romsgames.net/
Pokemon Puzzle Challenge,Gameboy Color,US English,4.17 (12 votes),660 kB,https://www.romsgames.net/gameboy-color-rom-pokemon-puzzle-challenge/,https://www.romsgames.net/
Dragon Warrior I &amp; II,Gameboy Color,US English,4.00 (6 votes),492 kB,https://www.romsgames.net/gameboy-color-rom-dragon-warrior-i-ii/,https://www.romsgames.net/
Harry Potter and the Sorcerer's Stone,Gameboy Color,US English,4.36 (14 votes),2.67 MB,https://www.romsgames.net/gameboy-color-rom-harry-potter-and-the-sorcerers-stone/,https://www.romsgames.net/
Tomb Raider,Gameboy Color,US English,3.35 (17 votes),1.59 MB,https://www.romsgames.net/gameboy-color-rom-tomb-raider/,https://www.romsgames.net/
Aladdin,Gameboy Color,US English,4.62 (13 votes),357 kB,https://www.romsgames.net/gameboy-color-rom-aladdin/,https://www.romsgames.net/
Mortal Kombat 4,Gameboy Color,US English,3.70 (23 votes),364 kB,https://www.romsgames.net/gameboy-color-rom-mortal-kombat-4/,https://www.romsgames.net/
Pokemon - Blue Version (UA),Gameboy Color,US English,4.33 (15 votes),380 kB,https://www.romsgames.net/gameboy-color-rom-pokemon---blue-version-ua/,https://www.romsgames.net/
Game &amp; Watch Gallery 3,Gameboy Color,US English,3.67 (21 votes),466 kB,https://www.romsgames.net/gameboy-color-rom-game-watch-gallery-3/,https://www.romsgames.net/
Spider-Man,Gameboy Color,US English,4.00 (18 votes),386 kB,https://www.romsgames.net/gameboy-color-rom-spider-man/,https://www.romsgames.net/
Harvest Moon 2 GBC,Gameboy Color,US English,4.40 (10 votes),437 kB,https://www.romsgames.net/gameboy-color-rom-harvest-moon-2-gbc/,https://www.romsgames.net/
SpongeBob SquarePants: Legend of the Lost Spatula,Gameboy Color,US English,4.04 (27 votes),285 kB,https://www.romsgames.net/gameboy-color-rom-spongebob-squarepants-legend-of-the-lost-spatula/,https://www.romsgames.net/
Duke Nukem,Gameboy Color,US English,3.80 (10 votes),595 kB,https://www.romsgames.net/gameboy-color-rom-duke-nukem/,https://www.romsgames.net/
Tony Hawk's Pro Skater 2,Gameboy Color,US English,4.08 (12 votes),708 kB,https://www.romsgames.net/gameboy-color-rom-tony-hawks-pro-skater-2/,https://www.romsgames.net/
Dragon Warrior Monsters,Gameboy Color,US English,4.21 (14 votes),762 kB,https://www.romsgames.net/gameboy-color-rom-dragon-warrior-monsters/,https://www.romsgames.net/
Toy Story 2,Gameboy Color,US English,4.45 (20 votes),341 kB,https://www.romsgames.net/gameboy-color-rom-toy-story-2/,https://www.romsgames.net/
Batman: Chaos in Gotham,Gameboy Color,US English,3.92 (12 votes),367 kB,https://www.romsgames.net/gameboy-color-rom-batman-chaos-in-gotham/,https://www.romsgames.net/
Tarzan,Gameboy Color,US English,4.00 (11 votes),954 kB,https://www.romsgames.net/gameboy-color-rom-tarzan/,https://www.romsgames.net/
Conker's Pocket Tales,Gameboy Color,US English,3.81 (16 votes),858 kB,https://www.romsgames.net/gameboy-color-rom-conkers-pocket-tales/,https://www.romsgames.net/
Perfect Dark,Gameboy Color,US English,4.70 (10 votes),2.13 MB,https://www.romsgames.net/gameboy-color-rom-perfect-dark/,https://www.romsgames.net/
Street Fighter Alpha: Warriors' Dreams,Gameboy Color,US English,3.82 (17 votes),514 kB,https://www.romsgames.net/gameboy-color-rom-street-fighter-alpha-warriors-dreams/,https://www.romsgames.net/
Dragon Warrior Monsters 2: Cobi's Journey,Gameboy Color,US English,3.70 (10 votes),1.21 MB,https://www.romsgames.net/gameboy-color-rom-dragon-warrior-monsters-2-cobis-journey/,https://www.romsgames.net/
1942,Gameboy Color,US English,4.00 (18 votes),53.8 kB,https://www.romsgames.net/gameboy-color-rom-1942/,https://www.romsgames.net/
Game &amp; Watch Gallery 2,Gameboy Color,US English,3.92 (12 votes),591 kB,https://www.romsgames.net/gameboy-color-rom-game-watch-gallery-2/,https://www.romsgames.net/
Pokemon Epic Gold (Final) (Gold Hack),Gameboy Color,US English,4.40 (30 votes),748 kB,https://www.romsgames.net/gameboy-color-rom-pokemon-epic-gold-final-gold-hack/,https://www.romsgames.net/
Driver: You are the Wheelman,Gameboy Color,US English,4.44 (18 votes),174 kB,https://www.romsgames.net/gameboy-color-rom-driver-you-are-the-wheelman/,https://www.romsgames.net/
Hamtaro: Ham-Hams Unite!,Gameboy Color,US English,3.80 (15 votes),939 kB,https://www.romsgames.net/gameboy-color-rom-hamtaro-ham-hams-unite/,https://www.romsgames.net/
Tomb Raider: Curse of the Sword,Gameboy Color,US English,4.31 (16 votes),1.63 MB,https://www.romsgames.net/gameboy-color-rom-tomb-raider-curse-of-the-sword/,https://www.romsgames.net/
Ghosts'n Goblins,Gameboy Color,US English,4.25 (12 votes),85.2 kB,https://www.romsgames.net/gameboy-color-rom-ghostsn-goblins/,https://www.romsgames.net/
Galaga: Destination Earth,Gameboy Color,US English,3.73 (15 votes),140 kB,https://www.romsgames.net/gameboy-color-rom-galaga-destination-earth/,https://www.romsgames.net/
Worms Armageddon,Gameboy Color,US English,4.17 (12 votes),340 kB,https://www.romsgames.net/gameboy-color-rom-worms-armageddon/,https://www.romsgames.net/
X-Men: Mutant Wars,Gameboy Color,US English,4.13 (8 votes),255 kB,https://www.romsgames.net/gameboy-color-rom-x-men-mutant-wars/,https://www.romsgames.net/
