name,console,region,rating,size,link,site
Oric Atmos Demonstration Program (1984),Tangerine Oric,US English,5.00 (1 votes),11.7 kB,https://www.romsgames.net/tangerine-oric-rom-oric-atmos-demonstration-program-1984/,https://www.romsgames.net/
Poopy (1984),Tangerine Oric,US English,5.00 (0 votes),9.33 kB,https://www.romsgames.net/tangerine-oric-rom-poopy-1984/,https://www.romsgames.net/
"Diamant De L' Ile Maudite, Le (1984)",Tangerine Oric,US English,5.00 (1 votes),49.1 kB,https://www.romsgames.net/tangerine-oric-rom-diamant-de-l-ile-maudite-le-1984/,https://www.romsgames.net/
Honey Kong (19xx),Tangerine Oric,US English,5.00 (1 votes),13.0 kB,https://www.romsgames.net/tangerine-oric-rom-honey-kong-19xx/,https://www.romsgames.net/
Miner (1983),Tangerine Oric,US English,5.00 (1 votes),31.6 kB,https://www.romsgames.net/tangerine-oric-rom-miner-1983/,https://www.romsgames.net/
Mission Impossible! (1984),Tangerine Oric,US English,5.00 (1 votes),24.2 kB,https://www.romsgames.net/tangerine-oric-rom-mission-impossible-1984/,https://www.romsgames.net/
Operation Gremlin (1983),Tangerine Oric,US English,5.00 (1 votes),13.3 kB,https://www.romsgames.net/tangerine-oric-rom-operation-gremlin-1983/,https://www.romsgames.net/
Break Out (19xx),Tangerine Oric,US English,5.00 (1 votes),4.18 kB,https://www.romsgames.net/tangerine-oric-rom-break-out-19xx/,https://www.romsgames.net/
Centipede (1983),Tangerine Oric,US English,5.00 (1 votes),3.68 kB,https://www.romsgames.net/tangerine-oric-rom-centipede-1983/,https://www.romsgames.net/
Doggy (1984),Tangerine Oric,US English,5.00 (1 votes),90.3 kB,https://www.romsgames.net/tangerine-oric-rom-doggy-1984/,https://www.romsgames.net/
Hunchback (19xx),Tangerine Oric,US English,5.00 (1 votes),17.0 kB,https://www.romsgames.net/tangerine-oric-rom-hunchback-19xx/,https://www.romsgames.net/
Nibbler (1984),Tangerine Oric,US English,5.00 (1 votes),6.32 kB,https://www.romsgames.net/tangerine-oric-rom-nibbler-1984/,https://www.romsgames.net/
Adventure Quest (1983),Tangerine Oric,US English,5.00 (1 votes),17.4 kB,https://www.romsgames.net/tangerine-oric-rom-adventure-quest-1983/,https://www.romsgames.net/
Flight Simulator (19xx),Tangerine Oric,US English,5.00 (1 votes),12.1 kB,https://www.romsgames.net/tangerine-oric-rom-flight-simulator-19xx/,https://www.romsgames.net/
Stars-War (19xx),Tangerine Oric,US English,5.00 (1 votes),4.36 kB,https://www.romsgames.net/tangerine-oric-rom-stars-war-19xx/,https://www.romsgames.net/
Frigate Commander (19xx),Tangerine Oric,US English,5.00 (1 votes),10.4 kB,https://www.romsgames.net/tangerine-oric-rom-frigate-commander-19xx/,https://www.romsgames.net/
Frog-Hop (1983-84),Tangerine Oric,US English,5.00 (1 votes),9.39 kB,https://www.romsgames.net/tangerine-oric-rom-frog-hop-1983-84/,https://www.romsgames.net/
Galaxion (19xx),Tangerine Oric,US English,5.00 (1 votes),5.07 kB,https://www.romsgames.net/tangerine-oric-rom-galaxion-19xx/,https://www.romsgames.net/
"Tombeau D'Axayacat, Le (1985)",Tangerine Oric,US English,5.00 (1 votes),25.3 kB,https://www.romsgames.net/tangerine-oric-rom-tombeau-daxayacat-le-1985/,https://www.romsgames.net/
Insect Insanity (1984),Tangerine Oric,US English,5.00 (1 votes),15.6 kB,https://www.romsgames.net/tangerine-oric-rom-insect-insanity-1984/,https://www.romsgames.net/
Loki (1983),Tangerine Oric,US English,5.00 (1 votes),6.36 kB,https://www.romsgames.net/tangerine-oric-rom-loki-1983/,https://www.romsgames.net/
"Manoir Du Dr. Genius, Le (1983)",Tangerine Oric,US English,5.00 (1 votes),13.9 kB,https://www.romsgames.net/tangerine-oric-rom-manoir-du-dr-genius-le-1983/,https://www.romsgames.net/
Mini Sedoric Menu (1993),Tangerine Oric,US English,5.00 (1 votes),81.7 kB,https://www.romsgames.net/tangerine-oric-rom-mini-sedoric-menu-1993/,https://www.romsgames.net/
Morts-Subites (1983),Tangerine Oric,US English,5.00 (1 votes),6.88 kB,https://www.romsgames.net/tangerine-oric-rom-morts-subites-1983/,https://www.romsgames.net/
Nuclear War (19xx),Tangerine Oric,US English,5.00 (1 votes),14.5 kB,https://www.romsgames.net/tangerine-oric-rom-nuclear-war-19xx/,https://www.romsgames.net/
48k Oric Golf (1983),Tangerine Oric,US English,5.00 (1 votes),7.02 kB,https://www.romsgames.net/tangerine-oric-rom-48k-oric-golf-1983/,https://www.romsgames.net/
"Parcours Du Combattant, Le (19xx)",Tangerine Oric,US English,5.00 (1 votes),2.71 kB,https://www.romsgames.net/tangerine-oric-rom-parcours-du-combattant-le-19xx/,https://www.romsgames.net/
Playground 21 (1985),Tangerine Oric,US English,5.00 (1 votes),9.58 kB,https://www.romsgames.net/tangerine-oric-rom-playground-21-1985/,https://www.romsgames.net/
Quack A Jack (1984),Tangerine Oric,US English,5.00 (1 votes),10.8 kB,https://www.romsgames.net/tangerine-oric-rom-quack-a-jack-1984/,https://www.romsgames.net/
City Bomber (19xx),Tangerine Oric,US English,5.00 (1 votes),2.21 kB,https://www.romsgames.net/tangerine-oric-rom-city-bomber-19xx/,https://www.romsgames.net/
Damsel In Distress (1985),Tangerine Oric,US English,5.00 (1 votes),25.7 kB,https://www.romsgames.net/tangerine-oric-rom-damsel-in-distress-1985/,https://www.romsgames.net/
Defender Force (19xx),Tangerine Oric,US English,5.00 (1 votes),19.9 kB,https://www.romsgames.net/tangerine-oric-rom-defender-force-19xx/,https://www.romsgames.net/
Don't Press Q (19xx),Tangerine Oric,US English,5.00 (1 votes),22.9 kB,https://www.romsgames.net/tangerine-oric-rom-dont-press-q-19xx/,https://www.romsgames.net/
Jeux Olympiques (1992),Tangerine Oric,US English,5.00 (1 votes),15.7 kB,https://www.romsgames.net/tangerine-oric-rom-jeux-olympiques-1992/,https://www.romsgames.net/
Welcome To Oric (1983),Tangerine Oric,US English,5.00 (1 votes),8.24 kB,https://www.romsgames.net/tangerine-oric-rom-welcome-to-oric-1983/,https://www.romsgames.net/
Menu Program (19xx),Tangerine Oric,US English,5.00 (1 votes),3.65 kB,https://www.romsgames.net/tangerine-oric-rom-menu-program-19xx/,https://www.romsgames.net/
Multigames Disc By Loricels (1984),Tangerine Oric,US English,5.00 (1 votes),9.72 kB,https://www.romsgames.net/tangerine-oric-rom-multigames-disc-by-loricels-1984/,https://www.romsgames.net/
Mused By Twilighte (1991),Tangerine Oric,US English,5.00 (1 votes),39.1 kB,https://www.romsgames.net/tangerine-oric-rom-mused-by-twilighte-1991/,https://www.romsgames.net/
Mushroom Mania (1983),Tangerine Oric,US English,5.00 (1 votes),4.89 kB,https://www.romsgames.net/tangerine-oric-rom-mushroom-mania-1983/,https://www.romsgames.net/
3D Fongus (1985),Tangerine Oric,US English,5.00 (1 votes),104 kB,https://www.romsgames.net/tangerine-oric-rom-3d-fongus-1985/,https://www.romsgames.net/
"Nowotnik Puzzle, The (1983)",Tangerine Oric,US English,5.00 (1 votes),3.69 kB,https://www.romsgames.net/tangerine-oric-rom-nowotnik-puzzle-the-1983/,https://www.romsgames.net/
3D Munch (1985),Tangerine Oric,US English,5.00 (1 votes),9.72 kB,https://www.romsgames.net/tangerine-oric-rom-3d-munch-1985/,https://www.romsgames.net/
Oric 2.01 Merge.log,Tangerine Oric,US English,5.00 (1 votes),110 kB,https://www.romsgames.net/tangerine-oric-rom-oric-201-mergelog/,https://www.romsgames.net/
Airline (1983),Tangerine Oric,US English,5.00 (1 votes),12.5 kB,https://www.romsgames.net/tangerine-oric-rom-airline-1983/,https://www.romsgames.net/
Oric Base File Managment System (1983),Tangerine Oric,US English,5.00 (1 votes),7.18 kB,https://www.romsgames.net/tangerine-oric-rom-oric-base-file-managment-system-1983/,https://www.romsgames.net/
Amor's Pilar (1983),Tangerine Oric,US English,5.00 (1 votes),3.01 kB,https://www.romsgames.net/tangerine-oric-rom-amors-pilar-1983/,https://www.romsgames.net/
Arena 3000 (1984),Tangerine Oric,US English,5.00 (1 votes),5.23 kB,https://www.romsgames.net/tangerine-oric-rom-arena-3000-1984/,https://www.romsgames.net/
Attack Of The Cybermen (1984),Tangerine Oric,US English,5.00 (1 votes),8.48 kB,https://www.romsgames.net/tangerine-oric-rom-attack-of-the-cybermen-1984/,https://www.romsgames.net/
"Aventures De Lilla Et Jacky, Les (19xx)",Tangerine Oric,US English,5.00 (1 votes),17.5 kB,https://www.romsgames.net/tangerine-oric-rom-aventures-de-lilla-et-jacky-les-19xx/,https://www.romsgames.net/
Painter (1983),Tangerine Oric,US English,5.00 (1 votes),5.84 kB,https://www.romsgames.net/tangerine-oric-rom-painter-1983/,https://www.romsgames.net/
Pasta Blasta (1983),Tangerine Oric,US English,5.00 (1 votes),10.8 kB,https://www.romsgames.net/tangerine-oric-rom-pasta-blasta-1983/,https://www.romsgames.net/
Bucanneer (1986),Tangerine Oric,US English,5.00 (1 votes),15.7 kB,https://www.romsgames.net/tangerine-oric-rom-bucanneer-1986/,https://www.romsgames.net/
Casse Briques (19xx),Tangerine Oric,US English,5.00 (1 votes),5.23 kB,https://www.romsgames.net/tangerine-oric-rom-casse-briques-19xx/,https://www.romsgames.net/
"Protector, Le (19xx)",Tangerine Oric,US English,5.00 (1 votes),8.87 kB,https://www.romsgames.net/tangerine-oric-rom-protector-le-19xx/,https://www.romsgames.net/
Psychiatric (1984),Tangerine Oric,US English,5.00 (1 votes),39.1 kB,https://www.romsgames.net/tangerine-oric-rom-psychiatric-1984/,https://www.romsgames.net/
Pulsoids (2002),Tangerine Oric,US English,5.00 (1 votes),57.5 kB,https://www.romsgames.net/tangerine-oric-rom-pulsoids-2002/,https://www.romsgames.net/
QVC Word Processing (1990),Tangerine Oric,US English,5.00 (1 votes),49.9 kB,https://www.romsgames.net/tangerine-oric-rom-qvc-word-processing-1990/,https://www.romsgames.net/
Racer Tracer (1983),Tangerine Oric,US English,5.00 (1 votes),1.55 kB,https://www.romsgames.net/tangerine-oric-rom-racer-tracer-1983/,https://www.romsgames.net/
Cock' In (1984),Tangerine Oric,US English,5.00 (1 votes),15.8 kB,https://www.romsgames.net/tangerine-oric-rom-cock-in-1984/,https://www.romsgames.net/
Road Frog (19xx),Tangerine Oric,US English,5.00 (1 votes),6.53 kB,https://www.romsgames.net/tangerine-oric-rom-road-frog-19xx/,https://www.romsgames.net/
Creepy Castle (19xx),Tangerine Oric,US English,5.00 (1 votes),57.1 kB,https://www.romsgames.net/tangerine-oric-rom-creepy-castle-19xx/,https://www.romsgames.net/
Crocky (1984),Tangerine Oric,US English,5.00 (1 votes),7.05 kB,https://www.romsgames.net/tangerine-oric-rom-crocky-1984/,https://www.romsgames.net/
Dames Anglaise (19xx),Tangerine Oric,US English,5.00 (1 votes),3.24 kB,https://www.romsgames.net/tangerine-oric-rom-dames-anglaise-19xx/,https://www.romsgames.net/
"Sceptre D'Anubis, Le (19xx)",Tangerine Oric,US English,5.00 (1 votes),20.8 kB,https://www.romsgames.net/tangerine-oric-rom-sceptre-danubis-le-19xx/,https://www.romsgames.net/
Skramble (1983),Tangerine Oric,US English,5.00 (1 votes),6.72 kB,https://www.romsgames.net/tangerine-oric-rom-skramble-1983/,https://www.romsgames.net/
Sonix V3.5,Tangerine Oric,US English,5.00 (1 votes),45.1 kB,https://www.romsgames.net/tangerine-oric-rom-sonix-v35/,https://www.romsgames.net/
Ghost Gobbler (19xx),Tangerine Oric,US English,5.00 (1 votes),7.37 kB,https://www.romsgames.net/tangerine-oric-rom-ghost-gobbler-19xx/,https://www.romsgames.net/
Ikplus (19xx),Tangerine Oric,US English,5.00 (1 votes),30.8 kB,https://www.romsgames.net/tangerine-oric-rom-ikplus-19xx/,https://www.romsgames.net/
Trouble In Store (1984),Tangerine Oric,US English,5.00 (1 votes),18.1 kB,https://www.romsgames.net/tangerine-oric-rom-trouble-in-store-1984/,https://www.romsgames.net/
